,LONGITUDE,LATITUDE,SCIENTIFICNAME,SITEVISITID,STARTDATE,ENDDATE,SITEID,SITECODE,LOCALITYDETAILS,LOCATIONPRECISION,PROJECTID,PROJECTNAME,ORGANISATIONID,ORGANISATIONNAME,ORGANISATIONACRONYM,year
52014,152.1069444,-27.6597222,Phascolarctos cinereus,1965822.0,20190515000000,20190515000000.0,1723317.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52015,152.068986,-27.690977,Phascolarctos cinereus,1965823.0,20190520000000,20190520000000.0,1723318.0,INCIDENTAL,Sawpit Gully Road,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52016,152.07461,-27.66106,Phascolarctos cinereus,1965824.0,20190703000000,20190703000000.0,1723319.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52017,152.07611,-27.666111,Phascolarctos cinereus,1965825.0,20190703000000,20190703000000.0,1723320.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52018,152.07492,-27.66189,Phascolarctos cinereus,1965826.0,20190703000000,20190703000000.0,1723321.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52019,152.078055,-27.667055,Phascolarctos cinereus,1965827.0,20190703000000,20190703000000.0,1723322.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52020,152.07555556,-27.66672778,Phascolarctos cinereus,1965828.0,20190703000000,20190703000000.0,1723323.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52021,152.0794444,-27.66463889,Phascolarctos cinereus,1965829.0,20190703000000,20190703000000.0,1723324.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52022,152.076111,-27.66683811,Phascolarctos cinereus,1965830.0,20190703000000,20190703000000.0,1723325.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52023,152.07805556,-27.6665,Phascolarctos cinereus,1965831.0,20190703000000,20190703000000.0,1723326.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52024,152.0755555,-27.66555556,Phascolarctos cinereus,1965832.0,20190703000000,20190703000000.0,1723327.0,INCIDENTAL,"Kennedys Road, Stockyard Creek",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52025,152.0533138,-27.721625,Phascolarctos cinereus,1965833.0,20190728000000,20190728000000.0,1723328.0,INCIDENTAL,Sawpit Gully Road,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52026,152.07574,-27.68609,Phascolarctos cinereus,1965837.0,20190815000000,20190815000000.0,1723332.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52027,152.053283,-27.721522,Phascolarctos cinereus,1965834.0,20190728000000,20190728000000.0,1723329.0,INCIDENTAL,Sawpit Gully Road,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52028,152.09067,-27.67868,Phascolarctos cinereus,1965835.0,20190809000000,20190809000000.0,1723330.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52029,152.09081,-27.67774,Phascolarctos cinereus,1965836.0,20190809000000,20190809000000.0,1723331.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52030,152.07572,-27.68613,Phascolarctos cinereus,1965838.0,20190815000000,20190815000000.0,1723333.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52031,152.07601,-27.68591,Phascolarctos cinereus,1965839.0,20190815000000,20190815000000.0,1723334.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52032,152.07626,-27.68627,Phascolarctos cinereus,1965840.0,20190815000000,20190815000000.0,1723335.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52033,152.07664,-27.68574,Phascolarctos cinereus,1965841.0,20190815000000,20190815000000.0,1723336.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52034,152.08907,-27.67834,Phascolarctos cinereus,1965862.0,20190815000000,20190815000000.0,1723337.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52035,152.08991,-27.67807,Phascolarctos cinereus,1965863.0,20190815000000,20190815000000.0,1723338.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52036,152.06708,-27.72399,Phascolarctos cinereus,1965864.0,20190826000000,20190826000000.0,1723339.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52037,152.06778,-27.72447,Phascolarctos cinereus,1965865.0,20190826000000,20190826000000.0,1723340.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52038,152.06753,-27.72454,Phascolarctos cinereus,1965866.0,20190826000000,20190826000000.0,1723341.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52039,152.06751,-27.72458,Phascolarctos cinereus,1965867.0,20190826000000,20190826000000.0,1723342.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52040,152.06738,-27.7246,Phascolarctos cinereus,1965868.0,20190826000000,20190826000000.0,1723343.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52041,152.06735,-27.72463,Phascolarctos cinereus,1965869.0,20190826000000,20190826000000.0,1723344.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52042,152.06732,-27.724,Phascolarctos cinereus,1965870.0,20190826000000,20190826000000.0,1723345.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52043,152.06705,-27.7245,Phascolarctos cinereus,1965871.0,20190826000000,20190826000000.0,1723346.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52044,152.06679,-27.72439,Phascolarctos cinereus,1965872.0,20190826000000,20190826000000.0,1723347.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52045,152.064506,-27.72458,Phascolarctos cinereus,1965873.0,20190826000000,20190826000000.0,1723348.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52046,152.06648,-27.7251,Phascolarctos cinereus,1965874.0,20190826000000,20190826000000.0,1723349.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52047,152.06626,-27.72531,Phascolarctos cinereus,1965875.0,20190826000000,20190826000000.0,1723350.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52048,152.06636,-27.72545,Phascolarctos cinereus,1965876.0,20190826000000,20190826000000.0,1723351.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52049,152.06668,-27.72516,Phascolarctos cinereus,1965877.0,20190826000000,20190826000000.0,1723352.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52050,152.06713,-27.72497,Phascolarctos cinereus,1965878.0,20190826000000,20190826000000.0,1723353.0,INCIDENTAL,Long Grass Nature Refuge,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52051,152.10665,-27.6602,Phascolarctos cinereus,1965879.0,20190831000000,20190831000000.0,1723354.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52052,152.10653,-27.65998,Phascolarctos cinereus,1965880.0,20190831000000,20190831000000.0,1723355.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52053,152.10609,-27.65983,Phascolarctos cinereus,1965881.0,20190831000000,20190831000000.0,1723356.0,INCIDENTAL,"East Egypt Road, Egypt",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52054,152.4018046,-27.4572012,Phascolarctos cinereus,1980573.0,20200417000000,20200417000000.0,1734046.0,INCIDENTAL,"Near Lockyer Waters, 4311",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52055,152.4751,-27.5525,Phascolarctos cinereus,1980574.0,20200308000000,20200308000000.0,1734047.0,INCIDENTAL,Hatton Vale,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52056,152.4739,-27.5506,Phascolarctos cinereus,1980575.0,20200215000000,20200215000000.0,1734048.0,INCIDENTAL,Hatton Vale,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52057,152.311113,-27.532045,Phascolarctos cinereus,1980576.0,20200714000000,20200714000000.0,1734049.0,INCIDENTAL,"Redbank Creek Road, Adare",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52058,152.055,-27.64361111,Phascolarctos cinereus,1980577.0,20200722000000,20200722000000.0,1734050.0,INCIDENTAL,Stockyard,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52059,152.06952,-27.72413,Phascolarctos cinereus,1980578.0,20191008000000,20191008000000.0,1734051.0,INCIDENTAL,Spinach Creek,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52060,152.106065,-27.659649,Phascolarctos cinereus,1980579.0,20191103000000,20191103000000.0,1734052.0,INCIDENTAL,East Egypt,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52061,152.105838,-27.659768,Phascolarctos cinereus,1980580.0,20191103000000,20191103000000.0,1734053.0,INCIDENTAL,East Egypt,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52062,152.086303,-27.719363,Phascolarctos cinereus,1980581.0,20191104000000,20191104000000.0,1734054.0,INCIDENTAL,Spinach Creek,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52063,152.085664,-27.71972,Phascolarctos cinereus,1980582.0,20191104000000,20191104000000.0,1734055.0,INCIDENTAL,Spinach Creek,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52064,152.085097,-27.720213,Phascolarctos cinereus,1980583.0,20191104000000,20191104000000.0,1734056.0,INCIDENTAL,Spinach Creek,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52065,152.043198,-27.648624,Phascolarctos cinereus,1980584.0,20200502000000,20200502000000.0,1734057.0,INCIDENTAL,Stockyard,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52066,152.0469,-27.64895,Phascolarctos cinereus,1980585.0,20200502000000,20200502000000.0,1734058.0,INCIDENTAL,Stockyard,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52067,152.10828,-27.65907,Phascolarctos cinereus,1980586.0,20200129000000,20200129000000.0,1734059.0,INCIDENTAL,East Egypt,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52068,151.843413,-28.760322,Phascolarctos cinereus,1980587.0,20200814000000,20200814000000.0,1734060.0,INCIDENTAL,Granite Belt,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52069,152.18343,-27.554031,Phascolarctos cinereus,2006514.0,20200825000000,20200825000000.0,1737684.0,INCIDENTAL,"Gatton Bypass, Sandy Creek overpass",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52070,152.082855,-27.546171,Phascolarctos cinereus,2006515.0,20200830000000,20200830000000.0,1737685.0,INCIDENTAL,Withcott Second Range Crossing,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52071,152.40141,-27.456986,Phascolarctos cinereus,2006516.0,20200831000000,20200831000000.0,1737686.0,INCIDENTAL,"Nangara Rd., Lockyer Waters",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52072,152.139444,-27.571699,Phascolarctos cinereus,2006517.0,20200915000000,20200915000000.0,1737687.0,INCIDENTAL,"Lockyer Creek, Helidon",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52073,152.139444,-27.571699,Phascolarctos cinereus,2006517.0,20200915000000,20200915000000.0,1737687.0,INCIDENTAL,"Lockyer Creek, Helidon",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52074,152.01529,-27.67385,Phascolarctos cinereus,2006518.0,20200922000000,20200922000000.0,1737688.0,INCIDENTAL,Rockmount,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52075,152.01533,-27.67382,Phascolarctos cinereus,2006519.0,20190119000000,20190119000000.0,1737689.0,INCIDENTAL,Rockmount,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2019
52076,151.947427,-27.628364,Phascolarctos cinereus,2006520.0,20200924000000,20200924000000.0,1737690.0,INCIDENTAL,"Upper Flagstone Rd., Preston",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52077,152.02055556,-27.65166667,Phascolarctos cinereus,2006521.0,20200920000000,20200920000000.0,1737691.0,INCIDENTAL,Hell Hole Ck Road,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52078,151.986684,-27.645184,Phascolarctos cinereus,2006522.0,20201011000000,20201011000000.0,1737692.0,INCIDENTAL,"6 Archer Crescent, Preston",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52079,152.138528,-27.572007,Phascolarctos cinereus,2006523.0,20201010000000,20201010000000.0,1737693.0,INCIDENTAL,Helidon,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52080,152.264254,-27.572691,Phascolarctos cinereus,2006524.0,20201105000000,20201105000000.0,1737694.0,INCIDENTAL,Lockyer Irrigation,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52081,152.40304,-27.547967,Phascolarctos cinereus,2006525.0,20201106000000,20201106000000.0,1737695.0,INCIDENTAL,"Nangara Rd., Lockyer Waters",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52082,152.09124,-27.531528,Phascolarctos cinereus,2006526.0,20201107000000,20201107000000.0,1737696.0,INCIDENTAL,"Snellings Road, Helidon Spa",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52083,152.439167,-27.531945,Phascolarctos cinereus,2006527.0,20201119000000,20201119000000.0,1737697.0,INCIDENTAL,"Rosella Ave., Regency Downs",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52084,152.012908,-27.675122,Phascolarctos cinereus,2006528.0,20201101000000,20201101000000.0,1737698.0,INCIDENTAL,"Rockmount Road, Rockmount",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52085,152.090698,-27.704376,Phascolarctos cinereus,2006529.0,20201008000000,20201008000000.0,1737699.0,INCIDENTAL,Dwyers Scrub,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52086,152.089933,-27.703844,Phascolarctos cinereus,2006530.0,20201008000000,20201008000000.0,1737700.0,INCIDENTAL,Dwyers Scrub,50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52087,152.4743,-27.5289,Phascolarctos cinereus,2006531.0,20201117000000,20201117000000.0,1737701.0,INCIDENTAL,"8 Highland Grove, Kensington Grove",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52088,152.49315,-27.51508,Phascolarctos cinereus,2006532.0,20201116000000,20201116000000.0,1737702.0,INCIDENTAL,"5 Cypress Court, Brightview",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52089,152.10888889,-27.66659444,Phascolarctos cinereus,2006533.0,20201122000000,20201122000000.0,1737703.0,INCIDENTAL,"East Egypt Road, Mount Whitestone",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52143,152.07098,-27.72605,Phascolarctos cinereus,2031082.0,20201223000000,20201223000000.0,1759670.0,INCIDENTAL,"Spinach Creek Rd., Fordsdale",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52144,152.075671,-27.725696,Phascolarctos cinereus,2031083.0,20201223000000,20201223000000.0,1759671.0,INCIDENTAL,"Spinach Creek Rd., Fordsdale",50.0,17081,Koala Project,3721,Lockyer Uplands Catchments Inc,LUCI,2020
52153,152.8339,-26.4232,Phascolarctos cinereus,1962562.0,20190806000000,20190806000000.0,1721277.0,INCIDENTAL,637 Black Mountain Road,100.0,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,,2019
52154,153.0052,-26.4347,Phascolarctos cinereus,1966441.0,20200106000000,20200106000000.0,1723900.0,INCIDENTAL,12 Pheasant Lane Doonan,100.0,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,,2020
52155,152.9407,-26.3695,Phascolarctos cinereus,1966442.0,20200105000000,20200105000000.0,1723901.0,INCIDENTAL,12 Killawarra Road,200.0,17019,Noosa Council's Land for Wildlife program wildlife surveys,54,Noosa Shire Council,,2020
52156,153.0055,-26.4346,Phascolarctos cinereus,1962550.0,20191121000000,20191121000000.0,1721320.0,INCIDENTAL,2 Pheasant lane Doonan,100.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2019
52157,152.8337,-26.4216,Phascolarctos cinereus,1962551.0,20191114000000,20191114000000.0,1721321.0,INCIDENTAL,630 Black Mountain Road,100.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2019
52158,153.0828,-26.4033,Phascolarctos cinereus,1962552.0,20191115000000,20191115000000.0,1721322.0,INCIDENTAL,142 Noosa Drive Noosa Heads,100.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2019
52159,153.105644,-26.37968,Phascolarctos cinereus,1966457.0,20200124000000,20200124000000.0,1723916.0,INCIDENTAL,Tea Tree Bay Noosa National Park,50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
52160,153.105672,-26.379671,Phascolarctos cinereus,1966458.0,20200125000000,20200125000000.0,1723917.0,INCIDENTAL,Tea Tree Bay Noosa National Park,50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
52161,153.105796,-26.379675,Phascolarctos cinereus,1966459.0,20200126000000,20200126000000.0,1723918.0,INCIDENTAL,Tea Tree Bay Noosa National Park,50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
52162,153.027662,-26.38779,Phascolarctos cinereus,1966460.0,20200124000000,20200124000000.0,1723919.0,INCIDENTAL,"McKinnon Drive, Tewantin",50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
52163,153.027582,-26.38778,Phascolarctos cinereus,1966461.0,20200125000000,20200125000000.0,1723920.0,INCIDENTAL,"McKinnon Drive, Tewantin",50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
52164,153.019726,-26.37824,Phascolarctos cinereus,1966462.0,20200125000000,20200125000000.0,1723921.0,INCIDENTAL,"McKinnon Drive, Tewantin",50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
52165,153.019726,-26.37824,Phascolarctos cinereus,1966462.0,20200125000000,20200125000000.0,1723921.0,INCIDENTAL,"McKinnon Drive, Tewantin",50.0,17020,Noosa Council miscellaneous wildlife records,54,Noosa Shire Council,,2020
